"Customer ID","Gender","Age","Country","Membership Reward Status","Neighborhood Type","Income Bracket","Sign-Up Bonus","Membership in Months","ID of Favorite Product","Total Spend","Promotion Purchase Count","Promotion Purchase Indicator"
18055419,"M",72,"SE","Bronze","D","5",1,9,"54811cecaf",500,0,0
18061109,"F",41,"SE","None","C","12",1,NA,"ea8788801c",0.01,1,1
18061702,"M",41,"NO","None","A","4",1,7,"4081fd272a",0.01,0,0
18062997,"F",32,"SE","Bronze","F","9",1,NA,"c86be5a741",1000,1,1
18063977,"M",34,"SE","None","C","8",1,NA,"007df1d74a",0.01,0,0
18064361,"M",67,"SE","None","D","9",1,NA,"2fa20170a6",0.01,0,0
18065783,"F",68,"FI","Gold","D","13",1,NA,"6c7eec0e82",6000,0,0
18067859,"F",51,"FI","Bronze","D","8",1,7,"aa53c7d56e",3026.67,0,0
18069142,"F",42,"DK","Gold",NA,"7",1,NA,"73ecca0759",12760,0,0
18072267,"M",77,"DK","None","E","8",1,NA,"c7f8575dd1",0.01,0,0
18075045,"F",26,"DK","Bronze","F","9",1,3,"252416c512",40,1,1
18076025,"F",53,"SE","Bronze","F",".",1,NA,"6095190f3a",2000,0,0
18076335,"F",68,"SE","Gold","D","7",1,14,"7d9a309123",16884.25,1,1
18078281,"M",31,"DK","None","F","11",1,NA,"c4ca938f9f",0.01,0,0
18078613,"M",69,"SE","Bronze","D","5",1,5,"bc84e9c0e0",3500,0,0
18079229,"M",39,"DK","Bronze",NA,"8",1,NA,"5d9f0edcf2",5000,1,1
18079830,"F",55,"SE","Gold","E","11",1,1,"cbe7a761c4",10000,0,0
18084966,"M",48,"SE","Bronze","D","12",1,NA,"7d9a309123",3000,0,0
18086543,"F",34,"DK","Bronze","D","23",1,2,"9486113479",1000,3,1
18086926,"F",36,"SE","Bronze","F","14",1,4,"71b0ad02fc",47.71,1,1
18089518,"F",50,"FI","Bronze","C","11",1,NA,"1e40a23c84",3000,0,0
18094430,"M",52,"FI","None","D","5",1,NA,"c32d4778e4",0.01,0,0
18096409,"M",63,NA,"Gold","C","11",1,NA,"7dd03a021f",6000,1,1
18100465,"F",38,"SE","None","F","8",1,8,"cd032814ae",0.01,1,1
18100880,"M",65,"SE","None","C","12",1,9,"16cd27b1c8",0.01,0,0
18104819,"M",44,"FI","Gold","F","8",1,NA,"626eb2d41f",10500,1,1
18105459,"F",52,"FI","Gold","F","6",1,NA,"8c33c9a271",8385,0,0
18105521,"F",59,"DK","Silver","B","6",1,NA,"fb531f3028",20733.74,0,0
18106854,"F",34,"DK","None","E","20",1,NA,"d443193f31",0.01,3,1
18107354,"F",51,"SE","None","F","16",1,NA,"7f9dc289be",0.01,0,0
18107524,"F",35,"FI","None","F","8",1,4,"278451f257",0.01,0,0
18108091,"M",66,"FI","Bronze","E","13",1,8,"8030d6bc4a",3000,0,0
18110002,"M",66,"FI","Gold","F","8",1,NA,"1fccfbd87c",6500,0,0
18114776,"M",73,"DK","Silver","D","11",1,3,"73d3a9c9b3",20096.56,0,0
18114970,"F",45,"FI","Bronze","D","12",1,NA,"1bb202182c",480,0,0
18117643,"F",61,"FI","Bronze","F","4",1,NA,"851e5f83ca",2489.81,0,0
18119387,"F",54,"SE","Gold","A","9",1,NA,"c7a7b3a30a",6105.32,0,0
18120997,"M",51,"DK","Gold","E","11",1,3,"0a9b44a290",14000,1,1
18121837,"F",47,"DK","Bronze",NA,"12",1,NA,"c4b45c7894",2400,1,1
18122167,"M",56,"SE","Gold","E","6",1,NA,"1881a47f5c",6000,1,1
18122914,"F",73,"SE","None","A","9",1,NA,"8f7b9d9c61",0.01,0,0
18126200,"M",66,"SE","Bronze","C","11",1,30,"12d2b99b42",1000,0,0
18126340,"M",65,"FI","Bronze","F","6",1,NA,"2d9146a584",1000,1,1
18128068,"F",44,"SE","None","C","9",1,5,"ece57057d8",0.01,1,1
18128270,"F",61,"DK","Gold","B","12",1,8,"a360ba593b",12000,0,0
18129021,"M",58,"DK","Gold","B","15",1,NA,"a67e3f58de",7000,2,1
18132421,"M",73,"DK","Gold","F",".",1,8,"0e186f85ef",12000,0,0
18133630,"M",56,"FI","Bronze","E","7",1,1,"605aad13d5",600,0,0
18138063,"F",32,"NO","None","E","14",1,NA,"d8eec4414e",0.01,1,1
18140017,"M",49,"SE","None","B","10",1,NA,"954daa110f",0.01,0,0
18145515,"F",70,"NO","Gold","C","7",1,15,"fab85a7cfe",16000,1,1
18146309,"F",36,"FI","Gold","F","7",1,11,"41710a1acb",15000,0,0
18147313,"F",30,"DK","Silver","C","15",1,NA,"0434fdf1d7",25909.68,1,1
18149243,"F",42,"FI","None","D","6",1,NA,"217cb9e60c",0.01,0,0
18149448,"M",-1,"FI","Bronze","F","11",1,NA,"311be9eedf",2000,0,0
18150594,"M",35,"DK","Gold","C","13",1,NA,"0a794b4045",8907.15,1,1
18151663,"F",-1,"DE","Bronze","D","10",1,NA,"d4a49f1219",1000,0,0
18152368,"F",41,"DK","None","F","4",1,NA,"efe156909f",0.01,0,0
18160182,"M",42,"SE","None","B","14",1,NA,"817b8cce3a",0.01,1,1
18163394,"M",74,"DE","None","C","12",1,NA,"3f62da03f9",0.01,0,0
18165346,"F",75,"DK","Gold",NA,"11",1,2,"eabe2e5025",6000,1,1
18167381,"M",70,"SE","Bronze","E","7",1,8,"41259e7001",3000,0,0
18169759,"M",71,"SE","Silver","B","4",1,8,"9626fdc0aa",23000,0,0
18172563,"M",50,"SE","Gold","D","4",1,1,"c4be3fe85a",6000,0,0
18174167,"F",63,"DK","Bronze","C","9",1,9,"cc34307dc5",3000,0,0
18175783,"F",51,"DK","None","C","8",1,5,"186e1d1e6f",0.01,0,0
18180183,"F",34,"SE","None","B","20",1,7,"30691ead93",0.01,2,1
18180469,"M",65,"NO","Gold","F","9",1,NA,"394801a634",10626.68,0,0
18180671,"M",48,"DK","Bronze","B","6",1,NA,"1d530c364f",2000,0,0
18181430,"F",74,"SE","Gold","B","7",1,1,"18bf47707e",6000,0,0
18183409,"F",34,"DK","Bronze","E","7",1,1,"a85af4cc39",132.6,1,1
18186033,"F",40,"SE","None","A","4",1,NA,"472b620131",0.01,0,0
18186475,"M",44,"NO","Bronze","E","7",1,NA,"651a1fae5d",2000,0,0
18187625,"M",31,"DK","Gold","D","6",1,2,"5ea5c9ab7b",6000,0,0
18188354,"M",47,"SE","Gold","A","9",1,15,"1b387a44b5",12000,0,0
18189199,"M",40,"SE","None","D","9",1,NA,"caa8d8cfd1",0.01,0,0
18189768,"F",37,"FI","Bronze","E","25",1,NA,"68c0ff0ad9",3500,3,1
18191142,"F",38,"DK","Bronze","F","6",1,NA,"9e936694f9",50,0,0
18192483,"F",51,"DK","None",NA,"10",1,5,"653b0258d8",0.01,0,0
18195857,"M",28,"DK","None","F","8",1,NA,"d2288b5a8a",0.01,0,0
18196136,"F",65,"DK","Gold",NA,"8",1,NA,"6c5d08a9c1",12000,0,0
18197035,"M",44,"DK","None","D","8",1,NA,"1d5f5a7dd0",0.01,1,1
18197663,"M",53,"DK","Bronze","D","12",1,3,"0761294cd8",3000,0,0
18198554,"M",-1,"DK","Bronze","E","10",1,5,"62464a96cc",1920,0,0
18200079,"M",48,"SE","Bronze","A","7",1,NA,"2f64e5836b",5000,0,0
18201806,"M",57,"SE","None","B","12",1,NA,"fedfb5f3d4",0.01,0,0
18202020,"F",48,"DK","Gold","C","12",1,NA,"97a9d2268d",6000,2,1
18203299,"F",72,"DE","Gold","E","10",1,NA,"4f769f4d53",13483.15,0,0
18203515,"F",64,"SE","Gold","D","9",1,20,"7e1921dc34",8000,0,0
18203817,"M",43,"SE","None","A","9",1,NA,"4b9afd792e",0.01,0,0
18207383,"F",54,"SE","Bronze","C","5",1,9,"61988c410e",1100,0,0
18210740,"F",67,"FI","Gold","F","5",1,5,"adf94ebcab",6000,0,0
18211070,"M",48,"DK","Bronze","F","9",1,9,"d5745a601a",500,0,0
18212026,"M",52,"FI","Gold","A","12",1,NA,"4a8aaea055",10000,0,0
18213006,"M",54,"SE","Bronze","A","8",1,11,"2a16f9fa15",2000,0,0
18213707,"F",40,"DK","None","D","12",1,8,"a21d40f478",0.01,0,0
18215106,"F",56,"DK","Gold","F","8",1,NA,"ed81d07ec5",6000,0,0
18216889,"M",50,"DK","Bronze","C","11",1,2,"6d49b574a4",1006.74,0,0
18217958,"M",54,"DK","None","C","15",1,5,"68b0522982",0.01,0,0
18219632,"F",-1,"SE","Gold","C","9",1,NA,"a08720d192",9000,0,0
18219918,"M",45,"DK","None","D","8",1,NA,"8040f4cdce",0.01,0,0
18220312,"F",36,"FI","None","D","12",1,6,"09aa8668af",0.01,1,1
18221688,"M",43,"FI","Bronze","E","8",1,NA,"454de5c096",50,0,0
18224504,"F",67,"SE","Gold","C","9",1,NA,"1de3a03b1f",9000,1,1
18228097,"M",62,"FI","Bronze","A","4",1,5,"192b298ed4",1000,0,0
18229891,"M",43,"SE","Gold","F","5",1,NA,"53535ccf20",6448,0,0
18232256,"F",-1,"FI","Gold","E","9",1,3,"90cbcfda52",6000,0,0
18232957,"M",55,"DK","None","D","8",1,4,"60ff901afd",0.01,0,0
18236804,"F",49,"DK","None","B","9",1,NA,"b1832f0e37",0.01,0,0
18238114,"F",49,"FI","None","E","8",1,5,"1a3ff33da5",0.01,0,0
18239536,"F",53,"FI","Bronze","C","3",1,NA,"a81a74a4f1",0.02,0,0
18239595,"M",55,"SE","None","C","11",1,NA,"259676c226",0.01,0,0
18244777,"M",51,NA,"None","C","8",1,NA,"2522363a8b",0.01,0,0
18247229,"F",54,"DK","Gold","C","7",1,6,"6b7ffbe1f9",6053.35,0,0
18249019,"M",46,"FI","None","F","5",1,4,"5aa580a7b9",0.01,0,0
18249493,"F",43,"DK","None","F","16",1,11,"d1f5eaa8dc",0.01,0,0
18250114,"M",62,"SE","Bronze","B","7",1,9,"0b910f7e7a",500,0,0
18250580,"F",65,"DK","Gold","D","6",1,NA,"f2780df0be",6000,0,0
18250637,"F",63,"DK","Gold","A","3",1,NA,"9fcc70867e",10213,0,0
18251412,"F",79,"FI","Bronze","C","8",1,27,"111a3cd739",4553.52,1,1
18251668,"F",39,"SE","Bronze","B","9",1,NA,"4220151624",2240,1,1
18256678,"M",34,"SE","None","F","14",1,NA,"b925ca8150",0.01,1,1
18257089,"F",79,"NO","Gold","B","9",1,NA,"c3822cbb48",9038.66,0,0
18257283,"F",35,"DK","Bronze","A","10",1,5,"3f62da03f9",1000,1,1
18258514,"F",33,"DK","Bronze","E","3",1,5,"451946ccc3",700,0,0
18259952,"M",65,"NO","None","E","5",1,13,"3092f6e6ef",0.01,0,0
18260713,"M",55,"SE","Bronze","C","4",1,NA,"4c89bfffc1",420,0,0
18264190,"F",68,"SE","Bronze","C","6",1,1,"e369b36227",2000,1,1
18268773,"F",45,"SE","None","F","5",1,8,"d8fad5dc80",0.01,0,0
18269427,"M",61,"FI","None","B","9",1,NA,"3732f36185",0.01,0,0
18271677,"F",-1,"SE","Bronze","E","14",1,NA,"3d54979f1e",3000,1,1
18271847,"F",33,"DE","Bronze","F","10",1,3,"fd4bf0cc10",3000,2,1
18274250,"M",70,"SE","None","A",".",1,NA,"51f3fdb540",0.01,0,0
18276601,"F",50,"SE","Gold","B","7",1,NA,"23edfe9c30",6000,0,0
18277365,"F",54,"DK","Gold","B","6",1,9,"61b5e128a9",17042.92,0,0
18284930,"M",29,"SE","Bronze","B","8",1,NA,"97eed9e209",1000,0,0
18286097,"M",60,NA,"Gold","C","3",1,NA,"1677650b87",6000,0,0
18291619,"F",55,"NO","None","E","9",1,NA,"ca106ae5db",0.01,0,0
18293913,"F",65,"DK","Gold","C","10",1,NA,"3f085c7e45",12000,0,0
18294847,"M",74,"SE","Gold","A","4",1,1,"7375b681b3",6000,0,0
18295266,"F",-1,NA,"None","C","8",1,8,"77c8354c79",0.01,0,0
18298877,"F",-1,"SE","None","C","10",1,NA,"75e76f8b41",0.01,0,0
18299903,"M",46,"DK","Bronze","D","1",1,4,"b7ee2a3d9f",50,0,0
18301142,"M",40,"DK","None","C","6",1,NA,"dfcf149a29",0.01,0,0
18302211,"F",42,"SE","None","A","9",1,8,"a9c4da21c5",0.01,1,1
18303935,"M",75,NA,"Bronze","F","5",1,5,"090fe5c2a9",1000,0,0
18304842,"F",79,NA,"Bronze","E","8",1,1,"cbd06e1537",3000,0,0
18305547,"F",31,"DE","None","F","16",1,NA,"cf475528e3",0.01,0,0
18305776,"M",77,"DK","Bronze","B","8",1,NA,"2673dd3051",2400,1,1
18306810,"M",41,"FI","Gold","A","3",1,NA,"71f9d8588b",6000,0,0
18311156,"F",49,"DK","Gold","C","10",1,NA,"c5aba50628",12000.01,0,0
18314139,"F",65,"DK","Gold","D","10",1,6,"3a28999138",13240,0,0
18323987,"M",60,"SE","Gold","D","5",1,NA,"4c89bfffc1",6000,0,0
18324959,"M",55,"FI","Bronze","F","5",1,NA,"bb24692473",1000,0,0
18330142,"F",25,"FI","Bronze","F",".",1,6,"5051b14f0c",2000,1,1
18335667,"F",52,"DK","None","B","20",1,5,"8383c63fbf",0.01,2,1
18336582,"M",69,"NO","Bronze","F","7",1,NA,"f02811c32d",2500,0,0
18336663,"F",55,"FI","Gold","B","6",1,1,"4f928ea363",10000,0,0
18338046,"M",33,"SE","None","D","12",1,8,"54ce6366c1",0.01,0,0
18338410,"M",69,"DK","Silver","C","11",1,NA,"c508dfd81e",22167,0,0
18338976,"M",66,"SE","Gold","C","9",1,NA,"e448ee6369",6000,0,0
18340474,"F",49,"FI","Gold","D","13",1,4,"4f9bdc84a2",6000,2,1
18341586,"M",78,"FI","Gold","C","3",1,2,"b0a51cd798",12000,0,0
18341918,"F",69,"DK","Bronze","E","11",1,NA,"627e85410b",2000,0,0
18342388,"F",-1,"SE","Bronze","C","11",1,5,"729596eff9",5000,0,0
18343678,"M",35,"FI","None","D","9",1,NA,"3774458bed",0.01,0,0
18346537,"F",68,"SE","None","D","8",1,7,"929d5e33c5",0.01,1,1
18346995,"F",55,"NO","Gold","E","7",1,5,"ef46fa7dbb",6000,0,0
18348688,"F",47,"FI","Bronze","F","7",1,6,"533cd29dd6",4000,0,0
18348858,"M",32,"DK","Bronze","F","4",1,NA,"7e0ea4e198",3000,0,0
18353932,"M",46,"DK","Bronze","C","6",1,NA,"d19fbeb610",1000.01,0,0
18354505,"F",35,"FI","None","C","8",1,NA,"39423526bb",0.01,1,1
18354769,"F",48,"DK","None","D","14",1,9,"6942c8da65",0.01,0,0
18357776,"F",70,"DK","Gold","F","3",1,2,"18717f9a42",12000,0,0
18359736,"F",66,"DK","Bronze","E","5",1,NA,"beda0811aa",4000,0,0
18361951,"M",55,"FI","Gold","F","12",1,NA,"f808c823f6",7800,0,0
18362656,"M",66,"DK","Bronze","E","6",1,1,"cb79c91ff9",3000,0,0
18364101,"M",43,"SE","None","E","6",1,NA,"574d28f95f",0.01,0,0
18364144,"F",31,"SE","None","A","16",1,4,"0d9779ad1f",0.01,1,1
18367712,"F",70,"SE","Bronze","B","11",1,5,"a15c7eeb9c",1000,0,0
18369928,"F",65,"NO","Gold","B","13",1,NA,"90a52549c5",6000,0,0
18371663,"M",41,"SE","None","D","3",1,3,"69885385f1",0.01,0,0
18380921,"M",40,"SE","Bronze","D","11",1,NA,"ae29dd44f4",1200,0,0
18383963,"F",48,"DK","Bronze","F","11",1,NA,"ca106ae5db",1000,1,1
18387373,"F",40,"FI","Bronze","E","7",1,1,"781bd25e29",2000,0,0
18387667,"M",56,"FI","Bronze","D","11",1,8,"61814983bd",2200,0,0
18388329,"F",65,NA,"Bronze","C","3",1,NA,"65d84e3ca9",5000,1,1
18388744,"F",61,NA,"Gold","C","9",1,8,"9323720d7a",10500,0,0
18394922,"M",67,"DK","Gold","C","11",1,5,"11f125c6f1",11000,0,0
18395805,"F",57,"FI","Gold","B","9",1,NA,"7b0e858b05",10000,0,0
18401880,"F",-1,"SE","None","E","9",1,5,"c348316d1e",0.01,1,1
18404073,"M",58,"SE","Bronze","E","7",1,NA,"36a6dcdadc",3000,0,0
18404677,"M",47,"FI","Gold","A","5",1,6,"a37c2265ae",6053.35,0,0
18405835,"F",55,"SE","Gold","A","4",1,8,"c348316d1e",12088.81,0,0
18407323,"M",56,"SE","Bronze","E","11",1,NA,"95291b3ebe",3000,0,0
18407943,"F",58,"SE","None","B","7",1,8,"8d45d22630",0.01,0,0
18412181,"M",77,"SE","Gold","A","14",1,NA,"5dfdba537f",16000,1,1
18413722,"M",67,"NO","Gold","B",".",1,NA,"0392343560",6000,1,1
18415806,"M",76,"DK","Gold","E","8",1,NA,"d5a77b761e",10909.25,0,0
18419011,"M",71,"DK","Bronze","F","11",1,4,"17e28eab67",1000,0,0
18424767,"M",49,"DK","Silver","B","14",1,NA,"d2830b19e4",20278.84,0,0
18425690,"F",65,"SE","Gold","B","9",1,NA,"999d6885e4",12026.68,0,0
18425895,"M",36,"FI","Bronze","C","6",1,7,"4386af334d",5,1,1
18426808,"F",40,"FI","Bronze","D","6",1,NA,"ea5c79b211",1000,0,0
18429343,"F",71,"DK","Bronze","F","6",1,9,"93c70a2b77",500,0,0
18430937,"F",57,"DK","None",NA,"5",1,NA,"f29b106b6b",0.01,0,0
18432344,"M",67,"SE","None","F","11",1,9,"b68047138f",0.01,0,0
18433103,"F",61,"DK","Bronze","B","9",1,NA,"26f78f540e",1500,1,1
18436684,"M",38,"FI","Bronze","F","5",1,NA,"d3fdca917a",420,0,0
18439071,"F",76,"DK","Bronze","C","8",1,20,"7ece96708d",2800,0,0
18439845,"F",71,"SE","Silver","F","13",1,NA,"759d87a9b8",20314.87,1,1
18445071,"M",48,"SE","Gold","D","10",1,NA,"ad0389c590",6000,0,0
18445918,"M",73,"SE","Bronze","E","8",1,5,"ee29f653ac",3000,1,1
18446272,"F",43,"FI","Bronze","C","8",1,10,"758729e21a",3770,0,0
18447090,"M",51,"SE","Gold","B","5",1,7,"17677abb77",12106.7,0,0
18447198,"F",-1,"FI","None","C","8",1,NA,"4bc2c13ca3",0.01,0,0
18447899,"F",-1,"DK","None","E","6",1,NA,"d49d0f0364",0.01,0,0
18449166,"F",34,"SE","Bronze","C","7",1,NA,"04c55d83bb",420,1,1
18449417,"F",-1,"FI","Bronze","F","9",1,NA,"1fc92a728e",1000,1,1
18450768,"M",53,"FI","Bronze","E","7",1,3,"6d231f34eb",4200,0,0
18452833,"M",43,"SE","Gold","D","8",1,NA,"ec697256b6",6500,1,1
18454313,"F",53,"SE","Bronze","B","5",1,1,"c1c4a6b858",100,0,0
18456278,"F",63,"DK","Gold","F","11",1,2,"5bf14ad058",6000,1,1
18458106,"M",39,"SE","Gold","E","11",1,9,"832c7f0c66",19020,0,0
18459072,"F",62,"DK","Bronze","C","10",1,9,"ba9558b8b3",4884.25,1,1
18460542,"M",52,"SE","Silver","B","7",1,NA,"242f3fe311",24606.7,0,0
18462537,"M",40,"SE","Gold","B","4",1,8,"6084cbb7c0",7800,0,0
18468888,"F",72,"SE","Silver","A","10",1,NA,"0bb368d381",36295.29,0,0
18470254,"M",49,"NO","None","F","14",1,NA,"e6923622db",0.01,0,0
18471811,"M",50,"DK","None","B","11",1,NA,"b4fe1951a0",0.01,0,0
18474608,"M",46,"SE","Bronze","B","3",1,NA,"a78dfd1846",1500,0,0
18478867,"M",47,"FI","Gold","F","11",1,2,"d8d03b585b",6000,0,0
18479359,"F",65,"FI","Bronze","C","14",1,16,"ed717ad887",3000,0,0
18480306,"F",43,"DK","Bronze","B","6",1,11,"2db13789fd",1000,1,1
18482120,"F",37,"SE","Bronze","C","7",1,5,"03cd8231d5",420,1,1
18482481,"F",43,"SE","Bronze","C","16",1,11,"1f0d2d8753",3000,1,1
18489664,"M",53,"DK","None",NA,"8",1,NA,"414dc60f1d",0.01,1,1
18491588,"F",39,"SE","Bronze","C","12",1,NA,"36f1090d28",50,1,1
18494250,"F",31,"DK","Bronze","F","9",1,1,"ab1bc65cdd",1000,0,0
18496946,"M",59,"FI","Silver","D","9",1,NA,"6da6665cc7",20634.99,0,0
18497225,"M",48,"SE","Silver","B","14",1,NA,"d1298f2817",1e+05,2,1
18501842,"M",49,"SE","None","A","10",1,4,"be5803c27b",0.01,1,1
18502717,"M",73,"DK","Bronze","D","4",1,18,"a3fd79d0bb",3000,0,0
18503217,"M",38,"FI","None","F","8",1,NA,"b96b303375",0.01,0,0
18503624,"M",-1,"NO","Bronze","D","15",1,4,"461a4d5182",600,1,1
18504426,"F",42,"SE","Bronze","F","10",1,NA,"39f5311b6f",40.01,1,1
18507565,"F",62,"FI","Gold","D","6",1,17,"e68a16c931",6000,0,0
18508588,"M",57,"DK","Gold",NA,"9",1,6,"9c98b8be78",6000,0,0
18510450,"M",51,"FI","Gold","F","4",1,5,"d89683ecea",9000,0,0
18510809,"F",59,"FI","Bronze","F","4",1,NA,"a05c98912c",600,0,0
18510930,"M",66,"FI","None","C","3",1,10,"667129d8eb",0.01,0,0
18516963,"M",79,"DK","Bronze","A","7",1,NA,"84636f8c21",1000,0,0
18517773,"M",74,"SE","None","E","6",1,NA,"9b66659f61",0.01,0,0
18518354,"F",45,"DK","None","D","7",1,5,"7ca4308393",0.01,0,0
18518885,"F",53,"SE","Bronze","E","12",1,4,"3e437a3e8f",2200,0,0
18519547,"M",28,"DK","Gold","F","9",1,NA,"01111dbe58",6000,1,1
18521738,"F",33,"DK","None","C","8",1,NA,"9dd6922757",0.01,0,0
18521851,"F",58,"DK","None","F","15",1,NA,"85592ffb1a",0.01,2,1
18522475,"F",54,"DK","None","C","11",1,NA,"219df14d8e",0.01,1,1
18523544,"M",51,"NO","Bronze","A","6",1,NA,"a8fa5d24f3",50,0,0
18525113,"F",52,"DK","Gold","C","9",1,8,"e875ad1db7",10600,0,0
18525482,"F",28,"SE","Bronze","D",".",1,NA,"811dc09c7e",250,3,1
18526837,"M",62,"SE","Gold","B","7",1,7,"7c7124efff",6453.35,0,0
18528015,"M",48,"SE","None","A","9",1,NA,"0a2bb95b9b",0.01,0,0
18528074,"M",52,"NO","Gold","B","10",1,2,"e32626230c",18000,0,0
18531369,"F",55,"SE","Bronze","C","6",1,8,"5cfff2a299",3000,1,1
18532667,"F",42,"DK","None","E","7",1,NA,"7891af984d",0.01,0,0
18535461,"F",59,"DK","None","E","4",1,NA,"c7335dd1e4",0.01,1,1
18536646,"F",65,"SE","Gold",NA,"14",1,2,"507ebc4660",6000,0,0
18536824,"F",76,"DE","Gold","B","8",1,7,"ae4b616c84",12000.01,0,0
18537510,"F",71,"NO","Bronze","D","12",1,10,"9cd59b4368",500,0,0
18540155,"M",48,"DK","Bronze","D","11",1,4,"c9565fd137",0.02,0,0
18545467,"F",-1,"SE","Gold","F","7",1,NA,"1885dd39ca",20000,0,0
18545688,"F",74,"DE","Silver","C","9",1,3,"32e0a99fa9",20765.47,0,0
18546757,"F",58,"FI","Bronze","F","14",1,NA,"63e8bbf4e4",1000,0,0
18547273,"F",51,"FI","Bronze","D","10",1,11,"9487172f21",0.02,0,0
18549365,"M",73,"SE","Bronze","C","5",1,NA,"779a218966",1200,0,0
18549543,"M",62,"SE","Bronze","B","8",1,4,"0057a6444d",75.01,0,0
18550312,"F",62,"DE","Gold","B","14",1,5,"25785b25d6",12000,1,1
18551068,"M",71,"SE","Bronze","D","6",1,33,"5e9157cc63",3000.01,0,0
18551831,"F",34,"DE","None",NA,"9",1,NA,"948997906c",0.01,1,1
18552625,"M",47,"SE","Bronze","D","12",1,10,"c215664715",50,0,0
18553788,"F",38,"SE","None","F","6",1,5,"39c3d2c23f",0.01,0,0
18554245,"F",77,"DE","None","F","13",1,5,"1940ea8923",0.01,0,0
18554342,"M",52,"SE","Bronze","B","8",1,NA,"4200b73fb6",5000,0,0
18554806,"F",66,"SE","Gold","B","7",1,4,"97eed9e209",6000,0,0
18554857,"F",35,"DK","None","D","5",1,5,"bc906be02b",0.01,0,0
18556582,"F",35,"NO","Gold","F","18",1,NA,"4959ef3c25",7000,3,1
18559883,"M",34,"SE","Bronze","F","7",1,NA,"bd188bc7bd",420,0,0
18560555,"F",35,"FI","None","D","10",1,NA,"45817eba25",0.01,1,1
18560911,"F",60,"SE","Bronze","B",".",1,8,"3e11d86955",0.02,0,0
18561233,"F",55,"SE","Gold","A","8",1,NA,"ff55058607",6000,0,0
18563309,"M",-1,"FI","None","D","12",1,NA,"4f928ea363",0.01,0,0
18563848,"F",44,"FI","Bronze","F","9",1,8,"7311ace2ef",3000,0,0
18567045,"F",34,"DK","Gold","E","18",1,8,"352c5fb815",12000,2,1
18567355,"M",67,"FI","Bronze","F","5",1,1,"d5d13bd88d",1000,0,0
18568181,"F",66,"SE","Silver","E","4",1,4,"a3fa0d3675",27000,0,0
18569234,"M",53,"SE","None","F","9",1,NA,"bdfecbb22b",0.01,0,0
18569447,"M",51,"SE","Bronze","F","4",1,NA,"0b4d63db8d",50,0,0
18569544,"F",73,"DK","Bronze","F","6",1,NA,"f23fbd8bf5",480,0,0
18569714,"F",49,"DK","Gold","C","12",1,NA,"106634cef1",6000,2,1
18570291,"F",-1,"SE","Gold","D","9",1,NA,"2c96a1ea25",19000,0,0
18570372,"M",59,"DK","Bronze","D",".",1,3,"f9274c50a6",5000,0,0
18571948,"F",44,"FI","None","D","6",1,5,"c62ac2742d",0.01,0,0
18572065,"F",53,"SE","Bronze","F","10",1,NA,"184b74d0bc",1360,0,0
18572227,"M",46,"DK","None","B","10",1,NA,"a8033cebcf",0.01,0,0
18572871,"F",75,"DK","Bronze","B","7",1,NA,"9ff4bec5a7",1020,0,0
18573738,"F",-1,"SE","Bronze","A","6",1,23,"86f7a7d74b",3000,0,0
18574211,"M",53,"SE","Gold","C","4",1,6,"0f44d9644d",6000,0,0
18574297,"M",70,"SE","None","B","9",1,4,"815b302aa6",0.01,0,0
18575285,"F",63,"DK","Bronze","F","6",1,NA,"46dc004d36",5000,0,0
18576729,"F",37,"DK","Bronze","F","15",1,11,"38e9206f48",300,3,1
18576826,"F",27,"SE","Bronze","F","3",1,NA,"4888b18b63",420.01,1,1
18577571,"M",60,"DK","Gold","F","9",1,NA,"aaf21a1faf",12000,0,0
18579620,"F",33,"DK","Bronze","C","12",1,NA,"1105de1859",4500,1,1
18580114,"M",74,"DE","None","B","10",1,NA,"af1c846bb7",0.01,0,0
18581420,"F",40,"FI","Bronze","C","15",1,NA,"fbc41db1a8",1200,0,0
18581501,"M",67,"DK","Bronze","F","8",1,7,"e5338c9c21",2000,1,1
18584179,"M",43,"SE","None","D","14",1,7,"f53ea41a9c",0.01,0,0
18584330,"F",29,"FI","Bronze","F","9",1,NA,"76639b2be0",840,1,1
18584357,"M",44,"DK","Bronze","D","7",1,NA,"7516144bcd",3020,0,0
18585094,"F",-1,"SE","None","C","10",1,NA,"81c5984760",0.01,1,1
18585337,"M",46,"DK","None","D","5",1,NA,"71bd08e87f",0.01,0,0
18586996,"F",-1,"DK","Gold","F","9",1,NA,"a767ec4257",10000,0,0
18587615,"F",78,"FI","Silver","C","12",1,NA,"a2a414cacc",30026.67,0,0
18588190,"F",57,"SE","None","D","8",1,NA,"2f4f48e0e9",0.01,0,0
18588468,"M",54,"SE","None","D","9",1,NA,"5dc6acc513",0.01,0,0
18588786,"M",53,"DK","Bronze","B","11",1,8,"a4cfd02fe3",15,0,0
18589758,"M",-1,"DK","Gold","D","6",1,2,"d58d034bf6",6000,0,0
18590314,"F",54,"SE","Gold","B","10",1,2,"11ede5ac04",6400,2,1
18590926,"M",75,"DE","Gold","B","10",1,1,"b0707d1dea",6000,0,0
18591329,"M",47,"DK","None","F","10",1,NA,"1ca05cc620",0.01,0,0
18592279,"M",58,"SE","Gold","B","11",1,NA,"b25b314588",6000,0,0
